model,l2,mu,margin,train_accuracy,train_auroc,train_auprc,train_brier,train_logloss,train_emvr,train_traj_violation,val_accuracy,val_auroc,val_auprc,val_brier,val_logloss,val_emvr,val_traj_violation,test_accuracy,test_auroc,test_auprc,test_brier,test_logloss,test_emvr,test_traj_violation
bce_only,1.0,0.0,0.0,0.9222222222222223,0.9935535858178888,0.9985816864915824,0.083685502409935,0.3267746567726135,0.4027777777777778,0.8333333333333334,0.6,0.7380952380952381,0.8432291914434771,0.19597995281219482,0.5738871097564697,0.375,1.0,0.15,0.11764705882352941,0.7680459428569972,0.4848882555961609,1.242854356765747,0.3125,1.0
bce_plus_order,1.0,0.1,0.05,0.9333333333333333,0.991941982272361,0.9982140595289095,0.08519325405359268,0.33170807361602783,0.2638888888888889,0.6111111111111112,0.6,0.7500000000000001,0.8527530009672866,0.19692374765872955,0.572152316570282,0.3125,1.0,0.15,0.11764705882352941,0.7680459428569972,0.4636789858341217,1.1806414127349854,0.3125,1.0
bce_plus_order,1.0,0.1,0.1,0.9333333333333333,0.991941982272361,0.9982140595289095,0.08505944907665253,0.3313027620315552,0.25,0.6111111111111112,0.6,0.7738095238095238,0.8689094635523206,0.19444455206394196,0.5648095607757568,0.3125,1.0,0.2,0.11764705882352941,0.7680459428569972,0.45690518617630005,1.1635234355926514,0.25,0.75
bce_plus_order,1.0,0.3,0.05,0.9333333333333333,0.991941982272361,0.9982140595289095,0.08737578243017197,0.3386923670768738,0.1388888888888889,0.3888888888888889,0.6,0.7857142857142858,0.8831951778380349,0.19340305030345917,0.5603475570678711,0.25,0.75,0.15,0.11764705882352941,0.7680459428569972,0.45653191208839417,1.1569130420684814,0.25,0.75
bce_plus_order,1.0,0.3,0.1,0.9333333333333333,0.9911361804995971,0.9980363475703757,0.08793126791715622,0.3399151563644409,0.1388888888888889,0.3888888888888889,0.6,0.7857142857142858,0.8831951778380349,0.19301624596118927,0.5560683012008667,0.1875,0.75,0.2,0.11764705882352941,0.7680459428569972,0.44037213921546936,1.1167229413986206,0.3125,0.75
bce_plus_order,1.0,1.0,0.05,0.9333333333333333,0.9863013698630136,0.9970449176734018,0.09120476990938187,0.35128602385520935,0.0,0.0,0.7,0.7976190476190477,0.8950999397427968,0.17714229226112366,0.5205138325691223,0.1875,0.75,0.15,0.11764705882352941,0.7680459428569972,0.4372752606868744,1.1076593399047852,0.375,0.75
bce_plus_order,1.0,1.0,0.1,0.9333333333333333,0.9863013698630136,0.9970449176734018,0.09258515387773514,0.3535882532596588,0.0,0.0,0.7,0.8214285714285715,0.9122484658198943,0.1765287220478058,0.5168062448501587,0.1875,0.75,0.1,0.11764705882352941,0.7680459428569972,0.43028077483177185,1.0961803197860718,0.4375,1.0
