delta_emvr,delta_auroc,delta_aurc,delta_brier
-0.042613636363636354,0.03353934239015288,-0.020453696731879745,-0.024111890085118548
-0.049715909090909116,0.0005787037037038312,0.005635539959119307,-0.008230943398495005
-0.035511363636363646,0.015462946981940284,-0.012168302201719383,-0.012763711904757002
-0.029829545454545414,-0.02092274399030325,-0.00027782395506514845,0.014444443232877247
-0.05681818181818177,-0.010804418453541298,-0.0020276912616846166,0.0028639272552570816
-0.046875,0.03547486322944304,-0.03523649892176761,-0.03346767111484783
-0.03267045454545453,0.02702463090153373,-0.039968657468486046,-0.017829362091516365
-0.08380681818181818,0.02122153209109734,-0.010215491978941893,-0.03772651702641899
-0.05681818181818182,0.025337829088780905,-0.04565801066875952,-0.023257727330803113
-0.04829545454545453,0.01205217615911125,-0.019387321760852283,-0.001842315275597528
-0.06818181818181823,0.0009091336583224585,0.005549041421510137,-0.008131541850633361
-0.048295454545454586,0.028634819566042857,-0.01339460093446404,-0.02277611238127525
-0.026988636363636354,0.026116688491197415,-0.012961768742629498,-0.018664595528305183
-0.05539772727272724,-0.01466252105194965,0.014404197474283342,-0.00026308332476387974
-0.051136363636363646,0.031359492708729064,-0.029861383924721097,-0.024570713517606424
-0.06676136363636365,-0.023342026535871252,-0.007590546430495171,0.01775146569201519
-0.03835227272727276,0.024425465838509353,-0.017338410555802375,-0.013864442128618149
-0.04829545454545453,0.020907563025209908,-0.020194781299700537,-0.006893989811073753
-0.03835227272727271,-0.0064162056504087905,0.003951169457585502,0.0025735464547012588
-0.05255681818181818,0.03170864006199148,-0.029898836370526205,-0.025170894474489114
-0.025568181818181823,0.0011964510465063416,0.013607742532514622,-0.009071247100888524
-0.05255681818181818,0.010917640486056146,-0.022226541585790738,-0.03429650836062631
-0.05113636363636359,0.009787152682682265,-0.0059125359222867435,-0.008028781355960524
-0.025568181818181823,0.03941189276606327,-0.03522684435195822,-0.022712971228000145
-0.03409090909090906,0.010247804795677218,-0.02348114305952581,0.0003178015421824165
-0.035511363636363646,0.003718333021087039,-0.0073760626247052485,0.0010332823386355328
-0.042613636363636354,-0.01578289351325657,0.011768832987060884,0.004418003425218753
-0.03551136363636359,0.011027012919222368,-0.013057566504341755,-0.004637243494377108
-0.03693181818181818,0.014582811586943745,0.0039596066785708706,-0.011974354852084979
-0.046875,0.03299009900990102,-0.03289308166717342,-0.027703598408543806
-0.05681818181818182,0.004422780433868456,-0.006801733426247236,-0.024188005918451105
-0.078125,0.0176807031352485,-0.016385261122784767,-0.0308487396450432
-0.04545454545454547,-0.004942438513867109,0.018186193743449708,0.007322837832835716
-0.024147727272727293,0.017952137971679938,-0.022525872421245485,-0.01162212434148302
-0.024147727272727293,0.01036281495971303,-0.015439421906971285,-0.0016808571877283685
-0.05397727272727271,0.018938914218169622,0.005131404527725036,-0.01739280308080271
-0.05255681818181818,0.0007372876094290381,-0.0034857349088975864,-0.008406867882564895
-0.06676136363636365,0.021438010104935845,-0.01662242979752132,-0.016283340728084905
-0.061079545454545414,-0.003460735257629688,-0.0160799963696861,0.010968508141554756
-0.03835227272727276,-0.008591977351735003,0.006125547272177068,0.008912350915691869
-0.046875,-0.019214915669022448,0.008425699876844273,0.014841578191424565
-0.05539772727272729,-0.014539689493144659,-0.004876821261880271,0.019769373676242208
-0.042613636363636354,0.012901241269496655,-0.013102786763225072,-0.008154786163719785
-0.058238636363636354,0.007586460290107011,-0.009944298319074119,-0.014035761132005886
-0.03409090909090906,0.03456737713489921,-0.028035776870506735,-0.03879113198998729
-0.058238636363636354,-0.019515582814426446,-0.009944636518345762,0.019845126753538778
-0.049715909090909116,0.007244461717839212,-0.0032570918994901943,-0.02050972528830869
-0.042613636363636354,0.014311630719612944,-0.012855034763035456,-0.002927870156956891
-0.049715909090909116,0.03593049443170304,-0.016422559422945904,-0.02314463494479857
-0.078125,0.012659047579575589,-0.002004708401080413,-0.01196566770475932
-0.058238636363636354,-0.0018935551497936132,0.002184780507522688,-0.012026056165239385
-0.03977272727272729,0.022606887589343705,-0.0005941938307093553,-0.03385517669840088
-0.021306818181818177,0.02002072807358468,-0.028299420014154586,-0.018009899890838454
-0.01988636363636359,0.015602955034126675,-0.022513157353991176,0.009098443952311353
-0.04119318181818182,0.031732930507321955,-0.04036147396929035,-0.02167555448976599
-0.046875,0.023563497642874798,-0.019712710922416277,-0.020671040604874735
-0.051136363636363646,0.011174948240165627,-0.005379200033318821,-0.014580359963270784
-0.05539772727272729,0.023059676473053514,-0.012175549039086908,-0.02606408174383651
-0.022727272727272707,0.030204028925619797,-0.03150466346889297,-0.022498724885903265
-0.058238636363636354,-0.018157970984498784,0.014061415018641776,-0.0012301980403810475
-0.07528409090909094,-0.007138828083357862,-0.007387953639840239,0.008263868717811429
-0.05681818181818182,0.00831621857107312,-0.008855382611014484,0.008329271451967601
-0.06107954545454547,0.033838924854713515,-0.035387443723098766,-0.028387704556643856
-0.022727272727272707,0.04397327445004251,-0.04783750566890821,-0.026909223079090716
-0.044034090909090884,0.020491421593989978,-0.02328641476596638,-0.012824236201063155
-0.022727272727272707,0.04367965837947385,-0.019974748126508513,-0.030521219757778217
-0.019886363636363646,-0.004455263157894684,-0.009967011021920436,-0.0023391627821753302
-0.03835227272727271,0.007007147498375499,-0.00011518167884011499,-0.01180642554187622
-0.04119318181818182,0.04963329353573254,-0.04223416507951566,-0.042111743996876894
-0.035511363636363646,0.018762527774756288,-0.007619625830520227,-0.023123360075640864
-0.07386363636363641,0.018969713568176783,-0.017516631577562336,-0.02634930645029626
-0.04403409090909094,0.010787929502675597,-0.013052897462241975,0.00039027399215701974
-0.051136363636363646,-0.006562663097680277,0.004929621535655293,-0.0069142732300754295
-0.061079545454545414,0.033365517885786344,-0.036282353832308156,-0.026704765798937047
-0.07528409090909088,0.02196545877814704,-0.03265206276771976,-0.009684542315771927
-0.07386363636363635,0.018536908308507183,-0.009715390235147725,-0.012205015686522713
-0.058238636363636354,0.0239700374531836,-0.020931250011297142,-0.011663500306436314
-0.03125,0.007536779899165125,0.00380010748205456,-0.011303251180036333
-0.01704545454545453,0.010651321600694263,0.0002450598292742523,-0.015858666500091878
-0.035511363636363646,0.026829900246145844,-0.022536696570965298,-0.01820328063667881
-0.04971590909090906,-0.020605417440475393,-0.009058036490083077,0.01448243312426617
-0.042613636363636354,0.037889741010811995,-0.029160946579736446,-0.04119838667923437
-0.05539772727272729,0.012192153938565431,-0.0018382056608057806,-0.005786811950482362
-0.03977272727272729,0.004968944099378869,-0.01604443687790591,0.0005404013229477478
-0.07244318181818182,0.002867494824016603,-0.017142561146895163,-0.00642614653376089
-0.061079545454545414,0.027418629998295363,-0.022248874209211567,-0.02488476410664997
-0.03977272727272729,0.03771231093478811,-0.040348080412402176,-0.01623805130693523
-0.044034090909090884,0.02759814049586773,-0.012559219252872011,-0.033492591797312066
-0.08238636363636365,-0.017825758828881044,0.01222681129391523,0.013751848878745698
-0.021306818181818177,0.038368583248902244,-0.037100238247312234,-0.026945820544703347
-0.06818181818181823,0.05926463473633281,-0.03625288517381936,-0.04547635765546132
-0.03977272727272724,0.01391759897748246,-0.01116024933644888,-0.0092807321160292
-0.04829545454545453,0.003460735257629688,-0.011413519290948193,-0.010253950334798922
-0.05539772727272724,0.003178728405096365,-0.008228452198521419,-0.0056780943360125735
-0.05681818181818182,-0.0031818839232214957,-0.005820547900742323,-0.008120390234819641
-0.05681818181818182,0.033629402281746046,-0.03170557529313067,-0.02480172643104589
-0.024147727272727237,0.014451570789124624,-0.010558233462269195,-0.020478372209666418
-0.03835227272727271,0.025405032210507716,-0.03431293008416181,-0.01028240475695974
-0.029829545454545414,0.024076967652476355,-0.020077037961293176,-0.013251501174364577
-0.06676136363636365,0.061858656074147644,-0.04440904601353246,-0.04245734402915674
-0.051136363636363646,0.016370868236506908,-0.007413508501324884,-0.018464487471188562
-0.0625,0.01830092653007953,-0.012069640817650884,-0.029164204607386557
-0.045454545454545414,0.001095996890788875,0.003070652362541171,-0.0064787352788157615
-0.032670454545454586,0.0038800319163917463,-0.0006065740623459881,-0.006049145461761274
-0.06676136363636365,-9.061910975782794e-05,0.007210697547487932,0.0029756448131582625
-0.045454545454545414,0.005854800936768156,-0.019043049374618204,-0.021869528634891222
-0.06676136363636365,0.026549818460566366,-0.02267750138878205,-0.029444934322120142
-0.04545454545454547,-0.022606720175534,0.0070481883230701925,0.0003712550912614576
-0.05965909090909094,-0.00022336385972743233,0.004300456432230482,-0.008814205711734302
-0.04829545454545453,0.023375637270853566,-0.023505477686599108,-0.0054685736533306994
-0.059659090909090884,0.035165509429212816,-0.013041469529859018,-0.027752651697301456
-0.048295454545454586,0.03759908110681098,-0.027478947409511734,-0.03364523299772304
-0.04545454545454547,0.0028135528112167574,-0.003166234017683678,0.0019429566509612806
-0.07386363636363635,-0.019188368416673596,0.013067661260671715,-0.00028683917226784983
-0.05681818181818182,0.03627181374576138,-0.02865851175515116,-0.029572617023791492
-0.042613636363636354,0.001681533144311853,-0.015652267963744637,0.0026883201532208467
-0.06392045454545453,0.01193821686546348,-0.016244167010943666,8.052236000249957e-05
-0.07528409090909088,-0.007974197019310902,-0.0030777934139860075,-0.0006727769172133469
-0.044034090909090884,0.03144702842377256,-0.029683846692468485,-0.02422491212705591
-0.03835227272727276,0.053146995021614574,-0.04036373080853117,-0.051481542624151166
-0.05539772727272729,0.02731844615989576,-0.010305020974191503,-0.02377853383983608
-0.04403409090909094,0.018567529567446894,-0.02454120836357082,-0.016568070180124128
-0.06392045454545453,0.01064253554937078,-0.03371398292883376,-0.003743777900287404
-0.049715909090909116,-0.004918600265563122,0.022459886493591597,-0.01127793360439644
-0.05397727272727276,0.020801858482170532,-0.03152152616040893,-0.020601023806618324
-0.05681818181818182,0.027104166666666707,-0.025543446131941427,-0.031096670622998812
-0.05397727272727276,0.007286836132781249,-0.003180470682880354,-0.009940639496432535
-0.042613636363636354,0.012459439221233048,-0.014102216759881048,-0.01549749138896711
-0.024147727272727293,0.00748254934857806,0.012975213492539939,-0.016783374333584233
-0.058238636363636354,-0.006084470435347544,0.012477756173340737,-0.017546225006105087
-0.03693181818181823,0.016529010996957694,0.0007706284406400199,-0.02412638208095097
-0.05255681818181818,0.02590201919894075,-0.011596778690077247,-0.01842936917142124
-0.05397727272727271,-0.005578258775269296,0.01955748480248426,0.008212027135693467
-0.05255681818181818,0.015521963824289386,-0.01355607836602013,-0.013796705001324627
-0.002840909090909116,0.01160381051807391,-0.021205299265297017,0.0010208572900505808
-0.04829545454545453,-0.007509273979862119,-0.008567451592679687,-0.011007204805842052
-0.0625,0.034475952023520606,-0.019788414296614876,-0.043776124210723355
-0.049715909090909116,0.028010015924901488,-0.036531449857769516,-0.01553574292595511
-0.042613636363636354,0.003058103975535187,-0.00815505458626492,0.009465534200574222
-0.04545454545454547,0.026082139584487463,-0.019859624582127477,-0.022908852307164274
-0.06392045454545453,0.024765625000000124,-0.026302854592886393,-0.021860954691825918
-0.04119318181818182,0.014631638237072364,-0.01964520392276492,-0.022646516686793017
-0.03409090909090906,-0.0070162653311212075,0.010938486530521818,-0.010669325050093048
-0.05965909090909094,0.05326280669761274,-0.041780832141585456,-0.04583153625687658
-0.035511363636363646,-0.021047710554591204,0.016480826584149955,0.0180787582783149
-0.04829545454545453,0.019657247514390352,-0.026852425045692574,4.533455357563776e-05
-0.03835227272727276,-0.01978287780143062,0.02546759030548401,0.011299136630476825
-0.05397727272727276,0.014796646265817559,-0.02374398495477642,-0.01215533960238685
-0.04119318181818182,0.01030949263162273,-0.005339929888396211,-0.002360403595420668
-0.06392045454545459,-0.00034389140271495755,0.009054931641980957,-0.013923782065412504
-0.051136363636363646,0.005642108328479889,-0.02060512628281813,-0.013218176528027037
-0.021306818181818177,0.03504155983789581,-0.02818192780644707,-0.028454304541055464
-0.05681818181818182,0.0027782961166055165,-0.025139047485271626,-0.008070669795907037
-0.03693181818181818,0.007690051127315356,0.006745965325073544,-0.015438084108214845
-0.06818181818181818,-0.010343701230356106,-0.014524009768491275,0.009971865037805616
-0.042613636363636354,0.019047963464280615,-0.035192991376834015,-0.017594578382769732
-0.04119318181818182,-0.016869430453312573,-0.0001640761135544011,0.012287345332909816
-0.034090909090909116,0.0017556561085972922,-0.026472748466521312,0.010372752778019634
-0.04119318181818182,0.005184609405363361,-0.0022792838839497676,-0.0079554385417267
-0.025568181818181823,0.02433042766650617,-0.004959209863374614,-0.03255504367876105
-0.05539772727272729,0.0034884203105887135,-0.004170047917139985,-0.01468671118266035
-0.03125,0.00595926928561108,0.002060231303947113,-0.029182632109309603
-0.03125,0.0338409743329956,-0.020917229219141686,-0.03253138131341271
-0.03125,0.01713806018339148,-0.015272797384201398,-0.005682089521454603
-0.034090909090909116,0.02379389221494488,-0.02024908496766259,-0.005123479436910883
-0.05397727272727276,-0.004301525297619069,-0.013609995814577391,0.009915853266267927
-0.07244318181818182,0.01391222720106211,-0.0246074969892216,-0.01344453461064904
-0.04545454545454547,0.02976476484234114,-0.01803144993724326,-0.02443963143058886
-0.04971590909090906,-0.014397898992405622,0.02369860148230929,-0.005683889479380089
-0.04545454545454547,0.027587774586183222,-0.04382726799749859,-0.023719796128525983
-0.05965909090909094,0.027855657762096753,-0.030036837038767528,-0.022450612119761404
-0.044034090909090884,-0.00012664378463322912,-0.007377899654399667,-0.012956920794329418
-0.05397727272727271,0.02327736475134423,-0.03356729149574428,-0.031457149851179145
-0.04119318181818182,0.028867409750516382,-0.004835017338542025,-0.021017135480157878
-0.03125,-0.0015387082092020998,-0.022833460698544528,0.008252356799655747
-0.04119318181818182,0.0009256625727213086,0.005749995787647566,0.013234104791866208
-0.03835227272727271,0.0114625547928211,-0.011774571423223135,-0.01858151351073417
-0.046875,-0.02018970469715442,0.0044573909326632855,0.012842284120759662
-0.04119318181818177,0.024066383563354776,-0.02332466049539944,-0.03760910643124615
-0.019886363636363646,-0.014538006983615293,0.00689470510356005,0.0030545230554631653
-0.03977272727272729,0.03463203463203468,-0.027002165434960923,-0.03344598748280331
-0.051136363636363646,0.032356223264656814,-0.02687534164550287,-0.025712446531419964
-0.05539772727272729,0.04583029041129949,-0.033739847063870954,-0.0520430599673713
-0.02840909090909094,0.014902959879036448,-0.013570991143794175,-0.02385299205275976
-0.0625,0.006355085884446332,-0.007886460970363052,-0.008222158786538036
-0.042613636363636354,-0.017972073600417526,0.01178892627521666,0.009055326637303907
-0.028409090909090884,0.009317829457364368,0.006541332905389496,-0.011453818313095832
-0.062499999999999944,0.024775659581506848,-0.022617788755545598,-0.03201686260216119
-0.007102272727272763,0.03635109125903335,-0.01864675222659029,-0.03515230993099189
-0.035511363636363646,0.02914885347842977,-0.016129951016393307,-0.031860146415083446
-0.059659090909090884,0.014022691547476263,-0.024077412270718468,-0.00884127422886033
-0.07102272727272724,-0.0009048416785588653,0.0020591351163821714,0.0012663166757534983
-0.044034090909090884,0.03498711574057278,-0.035898898316071404,-0.025511107776821307
-0.03835227272727276,0.016269997513262635,-0.0050178771430488545,-0.02062701374076714
-0.04545454545454547,0.02708847401337744,-0.03664231761283254,-0.03445273359055534
-0.05681818181818182,-0.030680661807625298,0.04493152127782862,0.009281570337229372
-0.01278409090909094,-0.015462612863902159,0.01055181630761387,0.014486201973762158
-0.03977272727272724,0.0546486447281167,-0.045770855706585956,-0.0502673030947175
-0.03977272727272724,0.022222049938236066,-0.013960184023919409,-0.031199637759251664
-0.06960227272727271,0.013617910416807044,-0.01727928942175594,-0.016229126390070958
-0.05397727272727276,0.0034895314057825644,-0.008047687032571471,0.001059692998378714
-0.05823863636363641,-0.0008462732919253257,0.0005461388304946468,-0.01213936834108037
-0.04545454545454547,0.016123615244709066,-0.009220744716751994,-0.026525032341685295
-0.07102272727272729,0.01905931869544486,-0.013591885146443605,-0.010158772166664332
-0.034090909090909116,0.03582799662454239,-0.03692562990895554,-0.04327777015004802
-0.04971590909090906,0.01631378722287813,-0.010460905252353603,-0.007785286629822086
-0.06392045454545453,0.03199348065362795,-0.03305577269338694,-0.02740837847649874
-0.06392045454545459,0.01699788627320964,-0.009320450612678388,-0.012129536387116058
-0.04403409090909094,0.021820129476968875,-0.01919279690186093,-0.023540057335715736
-0.03267045454545453,0.015240119128870133,-0.010363465398240235,-0.012543324612085016
-0.07102272727272729,-0.015402331191804786,0.014140398442833713,-0.006699908137520472
-0.03409090909090906,-0.009615633627007902,0.0013081916167727026,0.0087197561638378
-0.04119318181818182,0.023303536727555363,-0.02184722273790829,-0.03247716807000045
-0.04971590909090906,-0.018880491799879717,-0.004698508860567552,0.013480315367423001
-0.0625,0.01755261905254646,-0.018793902586663358,-0.01641682893845131
-0.03125,-0.027729998605364514,0.026076995712382256,0.022921201173556283
-0.05539772727272729,0.021077101898488992,-0.021853716850789462,-0.01215876167654506
-0.03835227272727271,0.04123239790387656,-0.04466768583252001,-0.03127964865551963
-0.05255681818181818,-0.00980711468172113,-0.0016328849539203327,0.01149447313996732
-0.05397727272727271,0.0013493363575268758,0.004024154120283119,-0.003646855071576083
-0.01704545454545453,0.023198369466817637,-0.02841814120181979,-0.017011011579376345
-0.046875,-0.0033354880413702936,-0.007426184141001213,-3.235610955232282e-05
-0.0625,-0.008827889726278682,0.01166438555038185,-0.0018939935685549636
-0.04545454545454547,0.04908047050037345,-0.03571413227959658,-0.03105385533895122
-0.06676136363636365,-0.03512132491884923,0.020008564946259966,0.01196497311375938
-0.024147727272727293,0.028751960008072897,-0.018228128756664075,-0.02035686643878243
-0.04403409090909094,0.021831862999481144,-0.03163724334890394,-0.025656270137330905
-0.046875,0.027315541601255933,-0.020050148612179464,-0.014315472779049154
-0.051136363636363646,0.025416936005171364,-0.011660824559447558,-0.014744187823400645
-0.06676136363636365,0.0019989772674445794,0.0075118565588883635,-0.010333788067232896
-0.05255681818181818,0.004265107212475638,-0.004574077085417294,-0.011933723468422586
-0.04403409090909094,-0.00187482724992305,-0.018408846707056503,0.007367595370598667
-0.03125,0.024992714253002757,-0.024326950184780594,-0.02183144399301168
-0.051136363636363646,0.01872449719339675,-0.01313040386656561,-0.025783733500725936
-0.04545454545454547,0.010227043468814312,0.0016790769731401811,-0.013382130147062521
-0.042613636363636354,0.003621167038598272,-0.013738401417093704,-0.0011286002478609891
-0.03977272727272729,-0.001892759222333118,0.008218665796343727,0.0005926301900606168
-0.03267045454545453,0.011024461981399725,-0.010548210977132988,-0.008418226144827845
-0.025568181818181823,0.055591145833333355,-0.06266016701515309,-0.033445548468631736
-0.05255681818181823,0.01423094434901373,-0.006968483111793156,-0.02101089921054894
-0.03693181818181818,0.006742363136232887,-0.009664952917917025,-0.01818583247902228
-0.042613636363636354,-0.007387473232844166,0.004180283586005251,0.004606952031353528
-0.02982954545454547,0.002725155279503122,0.0013741216822418245,-0.00156029778365524
-0.04403409090909094,0.011967045989681124,-0.011032442574826273,-0.017161244614754545
-0.03693181818181818,0.0036325895173845435,-0.03194403870148377,-0.010075920814503647
-0.03693181818181823,0.016349268039901554,-0.02682559504818882,-0.012564058892071683
-0.059659090909090884,-0.011032640515222458,0.003229742913514022,0.008926016314042329
-0.06392045454545453,-0.003909589440980743,0.004740357678264806,0.0015685760482280764
-0.03835227272727276,0.009617186036345537,0.002090889850532851,-0.010928180770669316
-0.024147727272727293,-0.0016088573201704648,-0.007337131655125562,-0.00966278759068262
-0.04403409090909094,-0.0035825447556976364,-0.008031651672252726,0.0041844030256829035
-0.042613636363636354,0.01213949534531733,-0.02074319902907301,-0.020957981284104865
-0.05255681818181818,0.0010178195927689204,0.004102481430006133,-0.012663908496939213
-0.05539772727272729,0.014465392561983426,-0.005636896769648181,-0.02937396951437332
-0.051136363636363646,0.05716196881182223,-0.045762734025867946,-0.03750252380989516
-0.02982954545454547,0.030957764782326036,-0.023880285558580516,-0.04958131279631045
-0.049715909090909116,0.018792234093116367,-0.008772172034709869,-0.015561077614736185
-0.03835227272727271,0.016955069586648608,-0.03001397909879755,-0.011876947350441314
-0.03409090909090906,0.008870200264812778,-0.008735534632646258,-0.01451164174112407
-0.034090909090909116,0.008177135054617701,-0.0006029703563460442,-0.01598704609538204
-0.042613636363636354,-0.01747888239116313,0.023341562452467435,-0.0018178651872313711
-0.02982954545454547,0.02173183029902248,-0.02101639586933768,-0.011178863335318201
-0.042613636363636354,0.009800216402031547,-0.013737907028619545,-0.0024417981029043467
-0.058238636363636354,-0.009511658783503463,0.006205980704107217,0.014758766430130021
-0.05681818181818182,0.008681310714803603,-0.010400230562509716,-0.008473042717620172
-0.058238636363636354,0.04493540779697813,-0.06546861888373945,-0.025137189380703306
-0.06392045454545453,-0.010734035618915394,-0.008515455297669006,-0.0044973694847663115
-0.06818181818181818,0.02074063178023766,-0.021765226292587536,-0.023876742437997145
-0.05539772727272724,-0.0007416825598642873,-0.016937275064024482,-0.018230110697710578
-0.034090909090909116,0.02566447113521897,-0.036563303921157086,-0.03198143688463717
-0.048295454545454586,-0.002792684262402867,0.008732150639862768,-0.005795167792110145
-0.035511363636363646,-0.0020598999255644346,0.014346982037063749,-0.012842935921122567
-0.04545454545454547,-0.018501486146619173,0.005748429275169775,0.01871276234540792
-0.04545454545454547,0.007591019919001574,-0.017991521448271097,-0.006871818253790685
-0.05255681818181818,-0.02759922430510664,0.01959917584777282,0.014720362122526087
-0.05397727272727271,-0.006919973310536176,-0.001775068877607755,0.013229474557662824
-0.0028409090909090606,0.019470658422822362,-0.023604741003204366,-0.0018043729367595018
-0.026988636363636354,0.011612308425397844,-0.018014499780025783,-0.028690268666777707
-0.04545454545454547,0.03132635298128528,-0.03774293160577058,-0.026656837565318614
-0.05255681818181823,0.008009573236291478,-0.015445508525907037,-0.006371912450719441
-0.034090909090909116,-0.005382231404958637,-0.014186942513832457,0.005017228897020332
-0.046875,0.06694526088506181,-0.04277059873261202,-0.06187915900429797
-0.026988636363636354,-0.0052380362013388915,0.01696197743736927,-0.002443517384808913
-0.05397727272727276,-0.02709208208720093,0.015687246806476873,0.010332993457880302
-0.046875,0.05315000598711983,-0.051350393745449086,-0.03220863323959261
-0.0625,-0.0178988853544636,0.012431518382873263,0.0012489754146043919
-0.03977272727272724,0.00608725758194284,-0.014373548410763437,-0.014233236858537834
-0.05539772727272729,-0.0020674143295708047,0.008953325223139297,-0.004985969729683903
-0.05539772727272724,0.007268913640966268,-0.00857558085474397,-0.004560150918410666
-0.045454545454545414,0.039967744603424005,-0.017511571584078844,-0.034910523483731415
-0.046875,0.020400775694893403,-0.009947136485611408,-0.013181320925830686
-0.03977272727272729,-0.017016194080784253,-0.004244230508445579,0.013738052543386892
-0.03835227272727276,-0.0032018978803901588,-0.013025041709392615,0.005910172372356082
-0.04829545454545453,0.03977428036754338,-0.027525934625955095,-0.04418756442336763
-0.06392045454545453,-0.0002773112728327032,0.004034169425710499,-0.0022851833358564777
-0.04261363636363641,0.027846136965688162,-0.020107039790340342,-0.020782997097378797
-0.035511363636363646,0.015025033101621954,-0.02494000156622278,-0.017241715906211208
-0.045454545454545414,-0.00390546299883765,-9.859895414210396e-05,0.003095915363046986
-0.05681818181818182,0.014638242894056908,-0.004998581362769539,-0.012831882761619895
-0.035511363636363646,0.0317752100840335,-0.024717691904268146,-0.03254732618907058
-0.035511363636363646,-0.002982190860215006,-0.006665755139047602,0.02055486524262623
-0.044034090909090884,0.028479526671675526,-0.020127108788618786,-0.03269379651591475
-0.026988636363636354,0.00488738002169864,-0.024381694364185913,0.0012251811886878072
-0.061079545454545414,-0.013001100212294503,0.00654283967529401,0.010931692291184514
-0.034090909090909116,0.016058967246731504,-0.0005468194488001954,-0.013896009579238089
-0.029829545454545414,0.013949512585479495,-0.009646889980259865,-0.03547047700522643
-0.06534090909090912,0.014330764928851214,-0.016232440255967373,-0.03217744174691567
-0.03977272727272729,0.00550387156427723,-0.005678954441077133,-0.00736339008756598
-0.04119318181818177,0.06078674948240159,-0.037205013100758744,-0.05321916324762538
-0.046875,-0.02146865405360554,0.00476497848551255,0.0075150673438376114
-0.03267045454545453,0.03970548260287721,-0.030322510710756978,-0.027422040930127456
-0.0625,0.021674186862656875,-0.01933316589872147,-0.02394301609793048
-0.05539772727272724,-0.003292621733889889,0.002212483887053862,0.011372616020518533
-0.04119318181818182,0.022351810416548323,-0.018655625530518694,-0.01917785097326391
-0.04545454545454547,0.005389178240740811,-0.01431512536256141,-0.013827137147172652
-0.03693181818181818,0.02503903838471866,-0.026556664262937735,-0.01738225287072559
-0.05965909090909094,0.008251541510965077,-0.017549219812990624,-0.023372397433723324
-0.059659090909090884,0.047865469316607734,-0.025255445848268554,-0.05207459411673343
-0.04829545454545453,0.01829864253393676,-0.006430172412113522,-0.01898717019006657
-0.05681818181818177,0.008904581199943973,0.012170205135398016,-0.023451500027057204
-0.042613636363636354,0.01381708661295078,-0.005155834647062818,-0.017940646522581927
-0.026988636363636354,0.04212919896640832,-0.030661577874248447,-0.0511632693969562
-0.046875,-0.014995408774687524,0.012578088007385968,0.002201512300515962
-0.05397727272727271,0.006185266684353707,-0.009703223664311145,-0.007711535405102277
-0.028409090909090884,-0.0026628812997346873,0.006726518377528745,-0.0034084914830216917
-0.03977272727272724,0.004086842105263222,-0.0006231089401966261,0.002713729650676955
-0.07102272727272729,0.013533686999912087,-0.021506251757004047,-0.022744279547200597
-0.04971590909090906,0.0080608467249903,-0.020162284674485886,-0.0018574334804291603
-0.05681818181818182,0.030148983028889798,-0.029872479010463526,-0.006991687410435765
-0.021306818181818177,0.024749962449047258,-0.027426037371359402,-0.02812880594524869
-0.04829545454545453,0.0278105590062111,-0.014133928509158011,-0.03262971458909153
-0.01278409090909094,-0.005360737862259324,-0.0059240617342367075,0.015129467317120227
-0.06676136363636365,-0.0076018099547512374,0.01209979346657758,0.010874230360125858
-0.024147727272727293,0.023149965902750425,-0.009073154552110552,-0.03192455564302893
-0.05681818181818182,0.0029708275764245284,-0.005082246755309328,-0.018836721835825687
-0.029829545454545414,0.02325743602461372,-0.03410689457340599,-0.010466503950584738
-0.06676136363636365,0.0013499383554161914,0.02274470793857769,0.0016201415899509963
-0.051136363636363646,-0.01023154787886349,0.0015849987756755834,0.0038069690747750684
-0.049715909090909116,0.003929598146884317,-0.007233448079340288,-0.0025063716988572016
-0.03125,0.010955569080949523,-0.012309307816507187,0.0006480099717486865
-0.034090909090909116,0.00997245924853829,-0.007382676086656659,-0.01603496694444373
-0.03977272727272724,-0.00040749796251016157,0.007455948311710647,-0.004237294385425694
-0.06107954545454547,0.021502751176075252,-0.017545500553451887,-0.02801397712716669
-0.07102272727272729,0.029241895905979587,-0.018725233265340258,-0.021114776037776617
-0.03409090909090906,0.03889801442178553,-0.02656554191610805,-0.021275952303654033
-0.05681818181818182,-6.244925997622719e-05,-0.0039350031603196944,-0.013065484614366019
-0.06392045454545459,0.0028216000498846316,-0.0014712067447545385,-0.005926581062578706
-0.04261363636363641,-0.007756042378003203,-0.004073269278102698,-0.005514070655817327
-0.05823863636363641,0.023458282325838464,-0.040117318905006694,-0.015822541616018315
-0.032670454545454586,0.026329655343416913,-0.027530651275455398,-0.04072330457427875
-0.03977272727272729,0.03541289933695002,-0.02344382916838772,-0.03299881603881727
-0.04971590909090906,0.024465237166991338,-0.023441134848223577,-0.02586271591867273
-0.026988636363636354,0.023154499660901107,-0.02141878121625418,-0.030290443231312858
-0.04403409090909094,0.009107675729442932,-0.01056938317022249,-0.01655267895703838
-0.03409090909090906,0.006253390158853178,-0.006529298900510294,-0.0017411113779889908
-0.04971590909090906,0.041488228235683544,-0.03510027968209739,-0.04000374494620024
-0.03835227272727276,0.03762202420534655,-0.014088653480903601,-0.029894813337750348
-0.07386363636363635,0.007951998094833823,-0.015755163890606994,-0.012556628100799383
-0.019886363636363646,0.019320505017401013,-0.0327955451732046,-0.019988168085236957
